"No.","Time","Source","Destination","Protocol","Length","Info"
"4584","99.197715","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x18fa TXT 2.4426.fEQ+D/ixaaTdxRX/hzWJ1R7KcBonlZDFtOf8AnojvCfUSAc4GPnz9pD4I/wDClv.verysecret.domain.com"
"4585","99.217320","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xee5c TXT 2.4427.2hNR8P6Zvn8H39mNX8G3zKwF1pkrHZE27P763I+zyDOcrG5wZcBQbej6HlOMaNX.verysecret.domain.com"
"4586","99.235599","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf1b6 TXT 2.4428.kvpLVL8z56SQ5yenPf8K0LaVgwOeRgDjtWOuQSo2kjJY9P8/Sr1vKBMMnCjrzVN.verysecret.domain.com"
"4587","99.252280","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd3a6 TXT 2.4429.XOqL1O50595JZwVHqPbmuysW/fjABCqMDP5V5xaTEKCCNwOQc+ldhp16CAHcbgc.verysecret.domain.com"
"4588","99.271874","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5d6f TXT 2.4430.Kx7D0rlaPUpyVjoNQGZIzuIYdCBnHuPpX2F8Db3SPjT+yl8Q/2afGF+tnaalpxu.verysecret.domain.com"
"4589","99.289208","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x81da TXT 2.4431.9B1CRi39m3Eb+ZBcgBgT9muNjsAQDDK69FNfG90XkWNhjOcHJ/z61veBPEup+Dv.verysecret.domain.com"
"4590","99.307718","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x795e TXT 2.4432.ixoniXS3KX+nXAljTs4GVeM+zIWXHvWV5R1juicRQhiaTpy6nypd6Frnhjx9q3h.verysecret.domain.com"
"4591","99.324458","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe643 TXT 2.4433.vxBpr6Xrmk3kljqVm5BNtcROUdBgnIyCVOfmUqw+8K9G8NzNGwdH2EnDDkk+/Nf.verysecret.domain.com"
"4592","99.344418","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0b1c TXT 2.4434.Z37RHwh0Xx7qfh/4r+DtQttG1rxHHHbTQ6lceXp+p3KIPKRpsE285hUKrsCjmIK.verysecret.domain.com"
"4593","99.361580","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x80b9 TXT 2.4435.21sNXyL9l1Hw/4mu9M8RaRc6Dq9jIYr61voPLe3bP8XYZHIYEqwwykggn2ozjVp.verysecret.domain.com"
"4594","99.377322","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xef7d TXT 2.4436.qSPy3FU6mCrulLp+J9wfATUNRtdb03ULRUneKXf5bkFHxyM9ueRzxzX11PNc+F9.verysecret.domain.com"
"4595","99.394669","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x89ba TXT 2.4437.Xh1mDSptE0q+JZbaOUPFHk/Nt/ugHkD04r8s/C/ijUPDWq/bNGuHdHbMlrk+XIf.verysecret.domain.com"
"4596","99.413678","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xa718 TXT 2.4438.VT/Cf0Ne+R/HzVJPDVvpptpribOY4XcHyz3wTxXJKk29Dy6lTndz6k1n4nS6S2q.verysecret.domain.com"
"4597","99.429680","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdc8a TXT 2.4439.2M96buOZtwkDc47da+DPin4vs/FXxini1/RL7U/DkNuvlazokONT0l+Q8q7j5dx.verysecret.domain.com"
"4598","99.447843","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb54e TXT 2.4440.Cfl328gAONyMrhQewgj+JPjL+07jTPCs2rWirua1luRAZhnlY2JwG9CTjmvP9Y1.verysecret.domain.com"
"4599","99.466902","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0e93 TXT 2.4441.aeXwle6R4X0W403UFu1s9Rg1IeVeWLs2Ckg4J57jgjaehBrenFQ1OeXvaI95/Yr.verysecret.domain.com"
"4600","99.485726","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0b10 TXT 2.4442.8F2o/aV1HxpeXI1a38LaVdXFveRQtFFLKybI2WN/mThicEkgjGT1PIfCTwbp/jf.verysecret.domain.com"
"4601","99.502589","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x314e TXT 2.4443.8A4KjeGktbFprmbUptb1o3UhYyzRs0zMCfurv8kAcYHFfZPw4+HutfD3/gnFrl7.verysecret.domain.com"
"4602","99.518265","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x595f TXT 2.4444.4KuLPTvHeosn2afUFyk4R8yRtkHAf5wCeOmcda8e8N3iXvwA+Mvxq8F+AF8CfET.verysecret.domain.com"
"4603","99.533506","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd697 TXT 2.4445.QvCtxpN4NHu5phqd9IdpmSBsmORUTLJGW3cYJAFRz8zbQWtocb448A6F4y/a8uL.verysecret.domain.com"
"4604","99.550354","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xad98 TXT 2.4446.u41NB8QNX8TfYpBpdx51lc23nDzPNQ/6qaOJOHQhWAIdSQrC78cLLwx41/aGudQ.verysecret.domain.com"
"4605","99.566928","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdb4f TXT 2.4447.8P/bdETRLWeHWtPkt3sbu1liISOSNx+7uYmyHSWE5HAkVXXNO/Z68EtpWt2vie8.verysecret.domain.com"
"4606","99.583000","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4450 TXT 2.4448.nEy+GfDFz4gvr1nDC5knjMcb7uhBDyDrwQa4PwHN4/ufF3hjQBrc15pHi/XbWS/.verysecret.domain.com"
"4607","99.600740","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xfc59 TXT 2.4449.0WSAOoj+2LJhd4OwiPcN6bT1yCMYrUqx9DfFXUtM0TWNR8B+JPFP2ddW8J6faay.verysecret.domain.com"
"4608","99.625376","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb898 TXT 2.4450.6WZmAkA+W4ngUqJZgETbcptnwijc4XFfHvxA+Gum2sMy6a8UN1EwNrqOngyWV+n.verysecret.domain.com"
"4609","99.643692","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x669d TXT 2.4451.8J6dx3IDA8EcV9I/GVfCXxc+M/xx0ITpovxMtQmnfDaU6y1pp+pXUWwNYTNMRAs.verysecret.domain.com"
"4610","99.660568","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x036f TXT 2.4452.9w7CJIZ2QnhoJEZ3VfEvh34e+Id6fE1hBpU66z4b0+eXXvDmrBrfU28ggTRRRMM.verysecret.domain.com"
"4611","99.678361","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x38e7 TXT 2.4453.vNGpEmz7zINyFwRla2uCtsfPtxFF4U+zkxCTXbj/AJaTR5SFemF45+v8q+hfghd.verysecret.domain.com"
"4612","99.697697","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xee00 TXT 2.4454.z2/7Pfi1JXR1vNa4bPl5kZFGRjpXM+Ltc8GP4GeynjuLrXpdkloEKPDH/AHgS3z.verysecret.domain.com"
"4613","99.717430","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1cb2 TXT 2.4455.Z6cgn6V13wYIk+H2o28EIktDqPnNu5AO3A/Hiqk7wKS1O8+JN7NpX7PV3EGKtIq.verysecret.domain.com"
"4614","99.734279","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3cfb TXT 2.4456.xLg85wec/hk15t4C0fW734bHxxrOkrNoGkyKbNZkP8ApUmfk3Hsu4DG7hjxX014.verysecret.domain.com"
"4615","99.753234","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xac71 TXT 2.4457.Y+G03j3xnp+o+LrPyfhhpitdXLT5SK7dT1/2lHp0J9a+h/Evirwp4W/Z38QeLLv.verysecret.domain.com"
"4616","99.771280","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5bb2 TXT 2.4458.SbOx0TW9Jl0Lw14dNuoNxCxK72XHTjcOwGTWSS5Tq9vyrkirnylp+uy/Hr9mjUb.verysecret.domain.com"
"4617","99.787405","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4a3b TXT 2.4459.sWca/Ff4fWpumjt4x5uu+Ht3zjCgFprJmJwASYmx1bjx9ZI5YlkQjaQOVOe3Uev.verysecret.domain.com"
"4618","99.805631","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x82ec TXT 2.4460.tT/AIf6lrnwy+Nej+OfCw26pp1yLmOMtiK5UjbPbSeqTIWUg8ZOeoFenfF7wVpf.verysecret.domain.com"
"4619","99.822529","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x558e TXT 2.4461.hf4k6T4g8IBh8MfGmnLr3hRnjwbaGQgzWRyeGgkYpjsjRjsa55x0ujelJp8kjzZ.verysecret.domain.com"
"4620","99.839411","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0ee3 TXT 2.4462.AhIDtweOD/OmOWQKytkZ69ulRI5z93PcDr+VTbgc4G1SuG4yCc9frmsDrIwTjJ/.verysecret.domain.com"
"4621","99.857131","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x353f TXT 2.4463.Lr6U4ON3TvnnvzQMLzuVcHjHvTQpJxuwp55FPQCVSdwGd3A+Yn/PFWEKkAEFj06.verysecret.domain.com"
"4622","99.876148","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5c75 TXT 2.4464.81XB+gB7mpQcsqg7gMZz2FSBYUE9D9eOv1p/l7WGQQT2Gf8/nVcFjLtK59W7VZI.verysecret.domain.com"
"4623","99.892954","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x40e7 TXT 2.4465.AJYc84HGMUAPjLAELyuRuGevXn8Kv28UbMj4yv8AEAvJqKC2322/gDPJzyPWpIy.verysecret.domain.com"
"4624","99.919496","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe279 TXT 2.4466.fPwvz4ONxGcelBLL7Wcfll0dvu5wR0qq4AbbvPQZwP8+lSjeJMYcg9hn/ACKj2A.verysecret.domain.com"
"4625","99.938997","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1ff7 TXT 2.4467.yHOMeg4oJGFlKsepI4KjBqHL/3JvzWmSlxI2OBnnA5PrTPN/2pPyFVZgf/0Px1Q.verysecret.domain.com"
"4626","99.954943","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2316 TXT 2.4468.rkAMeCPl654PGehPegtggZV+wGemOc/jUPJOCcjoxY9/X6j+tMBJRcgbCccZyaz.verysecret.domain.com"
"4627","99.972335","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x314a TXT 2.4469.AmB+QnH45x+VG/IB3AH/AGl4HtimgZBAIx1zx1xycUNkyLhTwQRn39CKAEcr5h6.verysecret.domain.com"
"4628","99.990697","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x0ec6 TXT 2.4470.89zyKTJOQckD7xIHP+TzS/KEIPbkZ559R7UzeVkypwQcHjv2/SgBzAABydwzwVO.verysecret.domain.com"
"4629","100.011142","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb71f TXT 2.4471.M8ev1FNLjczOS2OWz/AC/z701gA2fu4xghe2P8jFNYDaAXEeScggcHFAEjdyeSD.verysecret.domain.com"
"4630","100.029113","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdf93 TXT 2.4472.ycdM47/AOeKafvDBPPQDn6n/wCvSO37w9Ap9+BUe8GLHI7lSOc9qAHHbySucLzw.verysecret.domain.com"
"4631","100.046012","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe195 TXT 2.4473.fWmlypIAAYD73f8A+tTWwDjbggA85700bchTxj0OPegBzkBeG24HOOgx1xUO44O.verysecret.domain.com"
"4632","100.063066","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4bb6 TXT 2.4474.chgTn0/z2zQzDJIBX5QxOcDqaRSDJjOOe/agRN/y0PQkngKefx/KmE5bPPrkHP+.verysecret.domain.com"
"4633","100.079258","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8d69 TXT 2.4475.elMUjaBuGOnXPNAbOOnAPWgZISCw4OT1OeQOtN3Kg68jJA3YqJj0X7uQMg55z/A.verysecret.domain.com"
"4634","100.105270","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9a0c TXT 2.4476.JFN3McEkj6nIx2oAUfK+N2PQjnj0pvDEHG0YIGAeO4OO9NyCwwcd8UzOWHPHGBm.verysecret.domain.com"
"4635","100.122527","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x4551 TXT 2.4477.gBzk45OeMjjg/wCc9aTPJGTzz09O9MLAsuPTPXj9abu+Xbnpyfb/ADigB2cpg/d.verysecret.domain.com"
"4636","100.142822","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xc226 TXT 2.4478.OCcjgfQU1icgHIH5596ap+9gnJGee/t9PelYYAwdpPOM8+tACFsZGcnvx/SmMVK.verysecret.domain.com"
"4637","100.164530","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2d72 TXT 2.4479.g4AJzgZ47U9z8wJY8H/ePNQ54KcL647mgTHclSD0C5P0phVgQeuBgbfrQWAOd2O.verysecret.domain.com"
"4638","100.181949","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1b64 TXT 2.4480./Tp3pD94jkHP3QaAG5Byd2FXoO2fX86TH7vAIwPQ+1GTuyA2QepGeg4phbCk5yO.verysecret.domain.com"
"4639","100.202757","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb840 TXT 2.4481.AMtj3pjHHK7Q+C2OCQcCmE5BG07cY+vPamlxk7Rlu+OB/wDXphdgDlQc9ferIZJ.verysecret.domain.com"
"4640","100.219967","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb649 TXT 2.4482.qlqzaVFfI/wA0Z2yA8Fxng57ntXpfwK8QDSPjDHo12+3SvEcBsJ1JG0uctG3/AH.verysecret.domain.com"
"4641","100.238880","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xbabc TXT 2.4483.1uX/gdee2F9BqVgLCeJQwz2wDg8Ee9VGtLvS9Xie3l2PBKktpMxxhlIZffqvWpk.verysecret.domain.com"
"4642","100.256592","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe6f3 TXT 2.4484.lJWYi1rei3Hg/4z6poN6oijgumVc5CtGTlCPwwPqCO1bDeHpb/V5ZbHFvcqplWN.verysecret.domain.com"
"4643","100.273671","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1a12 TXT 2.4485.+FfHJwe2R29q9F+O1imteFfA3xT06I/ZtYsViuWyCY5VGdrAdCG8xT74ryux8Xe.verysecret.domain.com"
"4644","100.291831","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe5c4 TXT 2.4486.fof2Ka1EWoLzBcoThvUEdj3zSg+aNxscZpbjT1hCnzo/mXA5dRzj6j+VZE8e35C.verysecret.domain.com"
"4645","100.311109","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x009c TXT 2.4487.ccY5OO/p+NTQyFsuJC8nUSZ6Eep9qvyLHeQG6SPZOhIlUA8H1H+FWI6vwlefafB.verysecret.domain.com"
"4646","100.328689","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5f0b TXT 2.4488.d1oRZVaBvPhBfqrE5A9OfSvVvhrdC51PUtAmAA2ebC2MjI/zz9a8F02X7LcpcF/.verysecret.domain.com"
"4647","100.346741","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x509a TXT 2.4489.KdD8p7E+n0r1bwNq2n6R4nk1a+uVgXymG1up5GR+NZsD3WTTLWIjzuEwA2GwxP1.verysecret.domain.com"
"4648","100.364930","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xabef TXT 2.4490.rS8KF5biGe3sIr9g5iW3I3CeQA7V59Ov4V4rrHxTe919NOsNNl+ys4RrqRMck8A.verysecret.domain.com"
"4649","100.381311","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf68a TXT 2.4491.fWvYvAXxS8J/Dbx54ae4ePWdTsb4Tzxqu+NCwIkLdtozj8Kzadh7sw7r4X2up2+.verysecret.domain.com"
"4650","100.399079","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xbda9 TXT 2.4492.o6z4f1C4XWY2aS5tbhuc7juJ9SBnr715Dr1/ct4MufDuiXTQwEFrp2TaZyOoHcL.verysecret.domain.com"
"4651","100.418336","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x95d5 TXT 2.4493.7DrX1T8UfHfhSXxqfEngW4jjttRfddQRjIJY/MP93n9ea8TuPCdtq9lLqumXi2d.verysecret.domain.com"
"4652","100.435173","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xe820 TXT 2.4494.nCxMwl6RpjO0epBztH0pRb6jsWfgZql54y1C3sLq8ax1HTCHutQaMJvj4zweshU.verysecret.domain.com"
"4653","100.454936","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x2706 TXT 2.4495.cr6c967z416zqC3tlM1qbXwvLEINMk2EQ2+zgxs/QMc7ueWyeuK8aSbX449Om8C.verysecret.domain.com"
"4654","100.474535","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd28c TXT 2.4496.WYgvRegabYkqss4Vg00km7gvIRswT0Jxiv0O8C+P/h2/gnTLLx9ot8ll4it/Nh3.verysecret.domain.com"
"4655","100.503650","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd62c TXT 2.4497.W2TaTR/JNBNCw4ZW4IPShpXuGux+V97NJNq1vPBMAIpAWXJzyfXvXpni7wrf+L/.verysecret.domain.com"
"4656","100.522934","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9101 TXT 2.4498.+EKjsGVFs3MsxfPG7Bz+gr6e+N37Nfw5034a6r8X/AIU3unapomloZvEOjWVyYT.verysecret.domain.com"
"4657","100.541056","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x52de TXT 2.4499.aQZGbqO3bO0pkb0XAKksAWG1vmbXdZ8X2+m6VZ+FoV86clJ5jx5S44Oev5Vd77E.verysecret.domain.com"
"4658","100.559091","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x8a85 TXT 2.4500.mReaD4e+H/9py3utM+qzEvsiYdSOcj6VkwXklxostx4d1P7DNOiuWAyvB43Kevp.verysecret.domain.com"
"4659","100.575246","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xef78 TXT 2.4501.j3roYPhzpelX/wDwk3j/AFkSTsm4wSSZZj1OB6VwGu/EbRbrXLW08P6KltZQN5f.verysecret.domain.com"
"4660","100.592460","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xa4ca TXT 2.4502.2gttkkXPYDr0qgPddK8PaPqfhiOfxLqlve6WHW6khjj81LYjhpRH99e+QPTFcr8.verysecret.domain.com"
"4661","100.612596","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xa1e8 TXT 2.4503.WvEeu+AvFzeEdOayj0e4t0utL1nTJfMt9StJADFPA+MFSDtK9VYFT2J42WzEscO.verysecret.domain.com"
"4662","100.630045","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x14eb TXT 2.4504.uaBOYNThXKllBDA43I4/iBHBHf2PNdNpN/4Y8Y+An8JeK5G03QIr12sNQ8vdP4V.verysecret.domain.com"
"4663","100.648941","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xecdf TXT 2.4505.vnHLEdZLSXjzFzgjDDa4zQUjw3UhfXOmLdSXMl1MTu82Vs5J6j8a4O8lkkuNsjl.verysecret.domain.com"
"4664","100.667512","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7349 TXT 2.4506.2H3j2HsK9y8ReFNX8NHUvD2sw/Y9b05RIyrLviuImyY54m6PGw5Vx1HBwwZR4MF.verysecret.domain.com"
"4665","100.695019","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x81ee TXT 2.4507.bzWDZbuM8571SKELHodzY7k9qXqxYjIOCcHGR60/aQQTgKD1OfX61bS3AT5UJI4.verysecret.domain.com"
"4666","100.713931","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdb21 TXT 2.4508.JHIyenH6U3oBBGJJJ4ycuVwAqn34FeqW2qvbWiQBCzBsrIG4PfBB/AcVw9tEEuY.verysecret.domain.com"
"4667","100.732126","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xba11 TXT 2.4509.8IoeNhhmXnjt/wDWrpVbztYG/wCb+/x3PU1Lsztw+5t37NPqEly2DnByeM9utRx.verysecret.domain.com"
"4668","100.748506","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xbf24 TXT 2.4510.MFb5iNvfPNTSYMJYnPy8gnqaqqVL7Rkkn5T6d6waPoKbujQOGYA8sRnH+etbOka.verysecret.domain.com"
"4669","100.775372","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x5453 TXT 2.4511.1caZdRpnzLXqy4zg+1c+k+AOO2R+fWnnBJ+UFV/Hr6Vi1c64ux3OveHLTxRpn2/.verysecret.domain.com"
"4670","100.791715","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xa800 TXT 2.4512.S9lprCKXMJPyzAj7p9Grw28aeyvpLOaBre7hfY6SD5uOn146GvUtL1Caxuw0ZIx.verysecret.domain.com"
"4671","100.809221","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1c80 TXT 2.4513.1wR07+1dHrOjaJ470MbmFjrUakQXZGGHoj/3l/yMVMZum7PYmvh1XXND4vzPnt3.verysecret.domain.com"
"4672","100.828185","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3743 TXT 2.4514.EhO8bTjjbhe9RgsJD8yqwPTsvp/WrWo6ffaLr8umarD9mvIufVXHOHU45B6VRZw.verysecret.domain.com"
"4673","100.846211","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xf326 TXT 2.4515.ynpkdMD8OK7VqfPO8XZ7j85dcZwMDn/P61NG2VGOTz+WO5qhCss99bWsQ8ySWQJ.verysecret.domain.com"
"4674","100.866391","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd567 TXT 2.4516.HxnknHSvZ5/hlcadYxLrOp2VjcuoKxXEhQj6nt+NJyS3OiEjzCJikjFTgkfXv8A.verysecret.domain.com"
"4675","100.884903","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd30c TXT 2.4517.5/OtBJ35LMDzxtH3j71r6z4Q1zw+6G8tWezmOYrmMb45B7MMg9vf1FYLZEeQQRw.verysecret.domain.com"
"4676","100.903195","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x01de TXT 2.4518.CVHH40aSO5M34Jiyj5tzHjnjJ9hU7bXjdG2yRnhgQGBzwQR0P0rAhnYScnPOcHq.verysecret.domain.com"
"4677","100.921645","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x35c2 TXT 2.4519.eMfjWxG4eP5DnGCMVLRqffX7PnxVHj/QYPhP4xkjvPEtrZCHwze3D5bWrVVYnT5.verysecret.domain.com"
"4678","100.938474","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xb38c TXT 2.4520.WbrcRKC0Dk5dNyHldx8l+KXw+Hg7xlNcWKmXQbuQmF8ENAxONjA8jnP48deK+ZI.verysecret.domain.com"
"4679","100.957555","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x3906 TXT 2.4521.5Z7a/gurS5ls7yCRJYLm3mMcsMisGR0YchlYBgR0YD0r9MPB3jPQv2jvgHq91q9.verysecret.domain.com"
"4680","100.976615","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xaa46 TXT 2.4522.pDb+NNNRIPFlkI9kczPxFqUHdY5iNsi/wTD0O4+bVi6b51t1NKM/ZT5Xsz4ZOdz.verysecret.domain.com"
"4681","100.993690","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6f20 TXT 2.4523.DOGI5GeSPapIcQXnLtwenQA/hXQ+J/DF54Z8YXOk3ZaR7eQiCVvvMmeCffHBx6V.verysecret.domain.com"
"4682","101.011499","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1f9a TXT 2.4524.iBchcHD5/T0p3TVz2DqLdkNqGXnceeeleteHL/wZ4h0CPQPFwk0XVYk22GvWKgu.verysecret.domain.com"
"4683","101.030025","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x9471 TXT 2.4525.n+xNH0lQ+vDDtXitmxKfMeBnOO3+eavfaNswABU44x39v61i0adDtPEnh/UtC1h.verysecret.domain.com"
"4684","101.047983","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xed3d TXT 2.4526.bO+aO8gmBa0vrU7oLhf7y+nbKnke9aHg3xBc6XrkNpM5+xseFZvlORjGO+aZoWr.verysecret.domain.com"
"4685","101.067615","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x77b0 TXT 2.4527.Jf2S6NqLeZaSf6sOcmJuzKe3P86zbvRpo57uCLAubf5kX157GpklKNjRO+59d/E.verysecret.domain.com"
"4686","101.083563","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xec90 TXT 2.4528.bwuv7RP7Fp+wmS++Mfwq0qW50l1Qy3XiLw2p3XFko5aS4tCFki6llGzP7xzX5jN.verysecret.domain.com"
"4687","101.100982","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x6b36 TXT 2.4529.+6COsiSpIgaOSJso6nkEHuMYP0Nfdfwh+Iet+G/GegeI9HuvsOu6NeLJbPIMqXG.verysecret.domain.com"
"4688","101.118929","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x50fe TXT 2.4530.RsfjJR0LI47q574NcJ+1Z8JNK8KfETRPiN4As/svwn+IfnaloVsiYXQ70HN/pDk.verysecret.domain.com"
"4689","101.137192","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xc9b1 TXT 2.4531.ZCtHKXljHGYmYAbYcl0Zv4Jbr8jkj+4q8v2ZbeT7fPofKSyZJI+Y56jpW7ZSoyb.verysecret.domain.com"
"4690","101.154657","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x7701 TXT 2.4532.t3Rhyex/wD11y5DJMVbtwa1rFhk8eg9celdLPSg7M9EsJFCqCckZFdPahXyPmOD.verysecret.domain.com"
"4691","101.172922","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x27a7 TXT 2.4533.nHYe1cRYz8KeQO/T0x9a6yymMZDMckjg/wCNYvY9KLujoUjD2skGXQFgyGNyjA+.verysecret.domain.com"
"4692","101.191291","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xbbc0 TXT 2.4534.zAgqfQg5BGc5Ar7k16GX9qj/gmm9rNaR6n8Z/h60t3pjqq+brDLFuuoOAAGvLdB.verysecret.domain.com"
"4693","101.208120","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x188a TXT 2.4535.NsAC/aoNwyOK+G9wbLr+px/nNev/A/x/cfDr452uoiUQ6TqKLaaim7BwGLxSA9m.verysecret.domain.com"
"4694","101.225267","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xdf92 TXT 2.4536.ikIdW7ZcdGNYXcdUZ1qCqxXdbHwvfKhmS5gcPbTKJI3A++rDII9AQc+tRxn5icY.verysecret.domain.com"
"4695","101.242747","10.0.0.1","8.8.8.8","DNS","152","Standard query 0xd1d3 TXT 2.4537.5xX1B+098M4PAv7SN9c6YoXwr4ohfXNG8sYRGkfN3AP9yZtw/wBmdAOFr5fUBZG.verysecret.domain.com"
"4696","101.259213","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x78bb TXT 2.4538.QjCrwK0T5lcwlFxdmbNrOV2Acntx/n6ZrqrC43SoQB14AOBgDkiuMtyu4c4I7k1.verysecret.domain.com"
"4697","101.276290","10.0.0.1","8.8.8.8","DNS","152","Standard query 0x1b42 TXT 2.4539.vWkzLMF3kMDjOcYrOSOqnKx6XZTLLAd5GMZU4/nVqUoVTGBnlexHpXO2N0IwCzY.verysecret.domain.com"
